"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2026年06月19日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","A1101","","A2301","","B1101","","B1106","","C120110","","C210715","","C3101","","C3107","","C3401","","D2201","","H6133","","I5101","","#A03506","","#A05101","","#F01201","","#I0910103",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A2301_住民基本台帳人口（総数）【人】","注釈","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","注釈","B1106_森林面積【ｈａ】","注釈","C120110_課税対象所得【千円】","注釈","C210715_事業所数（小売業）【所】","注釈","C3101_農業産出額【百万円】","注釈","C3107_耕地面積【ｈａ】","注釈","C3401_製造品出荷額等【百万円】","注釈","D2201_財政力指数（市町村財政）【‐】","注釈","H6133_百貨店、総合スーパー数【事業所】","注釈","I5101_病院数【施設】","注釈","#A03506_65歳以上人口割合【％】","注釈","#A05101_人口増減率【％】","注釈","#F01201_第1次産業就業者比率【％】","注釈","#I0910103_一般病院数（人口10万人当たり）【施設】","注釈"
"1985100000","1985年度","43216","熊本県 合志市","","38,142","","***","","5,449","","***","","26,754,078","","***","","10,572","","2,690","","106,189","","-","","***","","***","","10.616","","19.73","","***","","7.9",""
"1985100000","1985年度","43348","熊本県 美里町","","14,983","","***","","14,341","","***","","5,896,698","","***","","3,198","","1,732","","5,943","","-","","***","","***","","18.948","","1.74","","***","","20.0",""
"1985100000","1985年度","43364","熊本県 玉東町","","6,180","","***","","2,391","","***","","4,030,682","","***","","1,880","","827","","3,572","","0.25","","***","","***","","14.984","","-2.14","","***","","0.0",""
"1985100000","1985年度","43367","熊本県 南関町","","12,478","","***","","7,007","","***","","6,197,654","","***","","3,921","","1,890","","9,598","","0.26","","***","","***","","18.505","","-0.16","","***","","0.0",""
"1985100000","1985年度","43368","熊本県 長洲町","","18,126","","***","","1,928","","***","","11,669,265","","***","","1,352","","928","","108,514","","0.79","","***","","***","","13.059","","8.44","","***","","5.5",""
"1985100000","1985年度","43369","熊本県 和水町","","13,820","","***","","9,776","","***","","6,400,147","","***","","5,843","","2,600","","40,081","","-","","***","","***","","19.356","","-1.09","","***","","7.2",""
"1985100000","1985年度","43403","熊本県 大津町","","22,008","","***","","9,906","","***","","14,411,411","","***","","9,388","","2,930","","149,242","","0.67","","***","","***","","13.354","","10.63","","***","","9.1",""
"1985100000","1985年度","43404","熊本県 菊陽町","","22,585","","***","","3,721","","***","","14,337,059","","***","","5,219","","1,850","","26,031","","0.54","","***","","***","","9.564","","12.07","","***","","13.3",""
"1985100000","1985年度","43423","熊本県 南小国町","","5,221","","***","","11,598","","***","","2,060,111","","***","","2,531","","1,340","","1,243","","0.17","","***","","***","","16.146","","-1.84","","***","","0.0",""
"1985100000","1985年度","43424","熊本県 小国町","","10,464","","***","","13,672","","***","","5,224,978","","***","","2,947","","1,920","","3,371","","0.26","","***","","***","","15.883","","-3.23","","***","","9.6",""
"1985100000","1985年度","43425","熊本県 産山村","","1,878","","***","","6,060","","***","","770,548","","***","","2,056","","1,150","","X","","0.14","","***","","***","","16.613","","-5.20","","***","","0.0",""
"1985100000","1985年度","43428","熊本県 高森町","","8,531","","***","","17,543","","***","","3,721,050","","***","","4,144","","2,720","","2,440","","0.23","","***","","***","","15.262","","-3.12","","***","","0.0",""
"1985100000","1985年度","43432","熊本県 西原村","","4,921","","***","","7,658","","***","","2,413,600","","***","","2,722","","1,620","","2,828","","0.25","","***","","***","","16.765","","2.01","","***","","0.0",""
"1985100000","1985年度","43433","熊本県 南阿蘇村","","13,285","","***","","13,790","","***","","5,118,954","","***","","5,135","","3,749","","-","","-","","***","","***","","15.167","","2.11","","***","","7.5",""
"1985100000","1985年度","43441","熊本県 御船町","","17,979","","***","","9,830","","***","","9,481,162","","***","","3,928","","2,110","","8,509","","0.33","","***","","***","","14.678","","2.53","","***","","0.0",""
"1985100000","1985年度","43442","熊本県 嘉島町","","7,434","","***","","1,680","","***","","4,552,880","","***","","2,347","","1,070","","6,859","","0.30","","***","","***","","15.375","","-3.84","","***","","26.9",""
"1985100000","1985年度","43443","熊本県 益城町","","26,773","","***","","6,564","","***","","16,245,301","","***","","5,660","","2,790","","48,585","","0.49","","***","","***","","12.718","","10.32","","***","","11.2",""
"1985100000","1985年度","43444","熊本県 甲佐町","","12,864","","***","","5,776","","***","","6,362,786","","***","","4,120","","1,560","","5,405","","0.28","","***","","***","","17.615","","-0.96","","***","","15.5",""
"1985100000","1985年度","43447","熊本県 山都町","","25,282","","***","","54,442","","***","","9,293,787","","***","","10,224","","6,750","","14,490","","-","","***","","***","","16.613","","-4.00","","***","","15.8",""
"1985100000","1985年度","43468","熊本県 氷川町","","14,798","","***","","3,318","","***","","8,093,108","","***","","8,248","","1,885","","3,441","","-","","***","","***","","12.725","","1.19","","***","","0.0",""
"1985100000","1985年度","43482","熊本県 芦北町","","26,473","","***","","23,461","","***","","12,271,682","","***","","6,823","","2,414","","23,110","","-","","***","","***","","16.251","","-3.43","","***","","3.8",""
"1985100000","1985年度","43484","熊本県 津奈木町","","5,971","","***","","3,303","","***","","2,381,851","","***","","2,018","","605","","1,612","","0.20","","***","","***","","18.272","","-1.35","","***","","0.0",""
"1985100000","1985年度","43501","熊本県 錦町","","11,598","","***","","8,391","","***","","5,390,415","","***","","5,771","","1,920","","39,197","","0.35","","***","","***","","12.476","","8.61","","***","","0.0",""
"1985100000","1985年度","43505","熊本県 多良木町","","14,123","","***","","16,648","","***","","7,066,915","","***","","5,270","","1,950","","9,720","","0.30","","***","","***","","14.154","","-3.25","","***","","7.1",""
"1985100000","1985年度","43506","熊本県 湯前町","","5,805","","***","","4,824","","***","","2,438,058","","***","","1,956","","686","","4,069","","0.20","","***","","***","","17.519","","-3.86","","***","","0.0",""
"1985100000","1985年度","43507","熊本県 水上村","","3,446","","***","","19,250","","***","","1,234,640","","***","","883","","647","","955","","0.20","","***","","***","","16.744","","-6.05","","***","","29.0",""
"1985100000","1985年度","43510","熊本県 相良村","","6,024","","***","","9,493","","***","","2,275,437","","***","","2,725","","1,020","","2,615","","0.22","","***","","***","","15.438","","1.55","","***","","0.0",""
"1985100000","1985年度","43511","熊本県 五木村","","2,297","","***","","25,205","","***","","1,346,336","","***","","443","","296","","1,012","","0.21","","***","","***","","17.327","","-25.57","","***","","0.0",""
"1985100000","1985年度","43512","熊本県 山江村","","4,398","","***","","12,108","","***","","1,454,261","","***","","1,008","","627","","1,123","","0.14","","***","","***","","12.915","","2.85","","***","","0.0",""
"1985100000","1985年度","43513","熊本県 球磨村","","6,726","","***","","20,737","","***","","2,504,148","","***","","1,008","","1,040","","694","","0.16","","***","","***","","15.076","","-3.69","","***","","0.0",""
"1985100000","1985年度","43514","熊本県 あさぎり町","","19,535","","***","","15,897","","***","","9,653,423","","***","","10,090","","3,377","","-","","-","","***","","***","","13.826","","0.06","","***","","5.1",""
"1985100000","1985年度","43531","熊本県 苓北町","","10,621","","***","","6,663","","***","","5,318,840","","***","","2,348","","1,040","","4,226","","0.24","","***","","***","","16.006","","-2.53","","***","","37.7",""
"1984100000","1984年度","43100","熊本県 熊本市","","***","","***","","38,802","","6,376","","***","","***","","56,407","","15,912","","496,086","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43101","熊本県 熊本市 中央区","","***","","***","","-","","-","","***","","***","","-","","-","","-","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43102","熊本県 熊本市 東区","","***","","***","","-","","-","","***","","***","","-","","-","","-","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43103","熊本県 熊本市 西区","","***","","***","","-","","-","","***","","***","","-","","-","","-","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43104","熊本県 熊本市 南区","","***","","***","","-","","-","","***","","***","","-","","-","","-","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43105","熊本県 熊本市 北区","","***","","***","","-","","-","","***","","***","","-","","-","","-","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43202","熊本県 八代市","","***","","***","","67,892","","49,357","","***","","***","","39,747","","9,152","","-","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43203","熊本県 人吉市","","***","","***","","21,077","","15,963","","***","","***","","4,629","","2,060","","17,869","","0.53","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43204","熊本県 荒尾市","","***","","***","","5,801","","982","","***","","***","","4,827","","1,960","","34,480","","0.46","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43205","熊本県 水俣市","","***","","***","","16,550","","12,212","","***","","***","","3,258","","1,520","","72,727","","0.44","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43206","熊本県 玉名市","","***","","***","","15,109","","2,768","","***","","***","","19,220","","7,930","","72,646","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43208","熊本県 山鹿市","","***","","***","","29,984","","15,726","","***","","***","","25,354","","8,600","","45,025","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43210","熊本県 菊池市","","***","","***","","27,582","","15,381","","***","","***","","30,821","","7,190","","57,710","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43211","熊本県 宇土市","","***","","***","","7,439","","2,843","","***","","***","","8,158","","2,760","","68,237","","0.39","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43212","熊本県 上天草市","","***","","***","","12,977","","7,521","","***","","***","","4,174","","2,340","","16,043","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43213","熊本県 宇城市","","***","","***","","18,923","","5,892","","***","","***","","24,733","","7,726","","39,218","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43214","熊本県 阿蘇市","","***","","***","","37,609","","21,534","","***","","***","","13,243","","10,240","","-","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43215","熊本県 天草市","","***","","***","","68,572","","46,346","","***","","***","","20,383","","10,550","","30,688","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43216","熊本県 合志市","","***","","***","","5,449","","780","","***","","***","","10,683","","2,710","","124,334","","-","","***","","***","","***","","***","","***","","***",""
"1984100000","1984年度","43348","熊本県 美里町","","***","","***","","14,341","","10,638","","***","","***","","3,526","","1,735","","5,248","","-","","***","","***","","***","","***","","***","","***",""
