"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2026年06月19日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","B1101","","B1106","","C120110","","C3107","","C3401","","D2201","","E2101","","E3101","","H6101","","H6103","","H6104","","I5101",""
"調査年 コード","調査年","地域 コード","地域","/項目","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","注釈","B1106_森林面積【ｈａ】","注釈","C120110_課税対象所得【千円】","注釈","C3107_耕地面積【ｈａ】","注釈","C3401_製造品出荷額等【百万円】","注釈","D2201_財政力指数（市町村財政）【‐】","注釈","E2101_小学校数【校】","注釈","E3101_中学校数【校】","注釈","H6101_小売店数（事業所・企業統計調査結果）【事業所】","注釈","H6103_大型小売店数（事業所・企業統計調査結果）【事業所】","注釈","H6104_百貨店、総合スーパー数（事業所・企業統計調査結果）【事業所】","注釈","I5101_病院数【施設】","注釈"
"2015100000","2015年度","43205","熊本県 水俣市","","16,329","","***","","23,461,240","","985","","78,141","","0.35","","8","","5","","***","","***","","***","","8",""
"2015100000","2015年度","43206","熊本県 玉名市","","15,260","","***","","66,316,658","","6,440","","76,111","","0.43","","21","","7","","***","","***","","***","","5",""
"2015100000","2015年度","43208","熊本県 山鹿市","","29,969","","***","","47,762,247","","7,000","","80,140","","0.33","","19","","6","","***","","***","","***","","6",""
"2015100000","2015年度","43210","熊本県 菊池市","","27,685","","***","","45,048,312","","5,980","","155,485","","0.43","","10","","5","","***","","***","","***","","5",""
"2015100000","2015年度","43211","熊本県 宇土市","","7,430","","***","","37,159,657","","1,910","","96,832","","0.49","","7","","4","","***","","***","","***","","1",""
"2015100000","2015年度","43212","熊本県 上天草市","","12,691","","***","","23,384,033","","1,260","","11,160","","0.25","","11","","7","","***","","***","","***","","1",""
"2015100000","2015年度","43213","熊本県 宇城市","","18,861","","***","","56,660,482","","5,770","","114,045","","0.40","","13","","5","","***","","***","","***","","8",""
"2015100000","2015年度","43214","熊本県 阿蘇市","","37,630","","***","","24,899,838","","9,390","","64,573","","0.36","","9","","3","","***","","***","","***","","4",""
"2015100000","2015年度","43215","熊本県 天草市","","68,378","","***","","70,430,857","","5,530","","26,800","","0.27","","22","","13","","***","","***","","***","","14",""
"2015100000","2015年度","43216","熊本県 合志市","","5,319","","***","","67,067,697","","2,230","","311,044","","0.64","","7","","3","","***","","***","","***","","5",""
"2015100000","2015年度","43348","熊本県 美里町","","14,400","","***","","7,883,022","","1,250","","3,400","","0.25","","3","","2","","***","","***","","***","","3",""
"2015100000","2015年度","43364","熊本県 玉東町","","2,433","","***","","4,474,108","","792","","4,465","","0.25","","2","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43367","熊本県 南関町","","6,892","","***","","8,200,998","","1,500","","65,914","","0.37","","4","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43368","熊本県 長洲町","","1,943","","***","","15,248,870","","684","","171,038","","0.56","","4","","2","","***","","***","","***","","1",""
"2015100000","2015年度","43369","熊本県 和水町","","9,878","","***","","8,137,002","","1,980","","25,589","","0.23","","5","","2","","***","","***","","***","","1",""
"2015100000","2015年度","43403","熊本県 大津町","","9,910","","***","","38,482,713","","2,200","","197,983","","0.70","","7","","2","","***","","***","","***","","2",""
"2015100000","2015年度","43404","熊本県 菊陽町","","3,746","","***","","52,118,615","","1,450","","292,430","","0.92","","6","","2","","***","","***","","***","","4",""
"2015100000","2015年度","43423","熊本県 南小国町","","11,590","","***","","3,296,794","","1,060","","749","","0.20","","3","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43424","熊本県 小国町","","13,694","","***","","5,766,898","","1,590","","1,942","","0.21","","1","","1","","***","","***","","***","","1",""
"2015100000","2015年度","43425","熊本県 産山村","","6,081","","***","","1,053,780","","957","","X","","0.13","","1","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43428","熊本県 高森町","","17,506","","***","","5,145,162","","2,450","","6,338","","0.22","","2","","2","","***","","***","","***","","0",""
"2015100000","2015年度","43432","熊本県 西原村","","7,722","","***","","7,044,889","","1,200","","39,827","","0.39","","2","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43433","熊本県 南阿蘇村","","13,732","","***","","9,553,045","","3,380","","1,567","","0.30","","5","","3","","***","","***","","***","","1",""
"2015100000","2015年度","43441","熊本県 御船町","","9,903","","***","","15,336,834","","1,550","","8,780","","0.37","","6","","1","","***","","***","","***","","1",""
"2015100000","2015年度","43442","熊本県 嘉島町","","1,665","","***","","10,243,286","","815","","36,239","","0.68","","2","","1","","***","","***","","***","","2",""
"2015100000","2015年度","43443","熊本県 益城町","","6,568","","***","","34,258,185","","2,310","","65,697","","0.56","","5","","2","","***","","***","","***","","4",""
"2015100000","2015年度","43444","熊本県 甲佐町","","5,793","","***","","8,328,861","","1,240","","10,725","","0.29","","4","","1","","***","","***","","***","","2",""
"2015100000","2015年度","43447","熊本県 山都町","","54,467","","***","","10,930,595","","5,200","","5,086","","0.20","","7","","3","","***","","***","","***","","4",""
"2015100000","2015年度","43468","熊本県 氷川町","","3,336","","***","","10,593,449","","1,620","","449","","0.28","","3","","2","","***","","***","","***","","1",""
"2015100000","2015年度","43482","熊本県 芦北町","","23,398","","***","","13,641,384","","1,620","","14,364","","0.29","","9","","3","","***","","***","","***","","3",""
"2015100000","2015年度","43484","熊本県 津奈木町","","3,409","","***","","3,139,352","","326","","1,847","","0.19","","2","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43501","熊本県 錦町","","8,504","","***","","8,978,289","","1,720","","21,912","","0.35","","3","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43505","熊本県 多良木町","","16,586","","***","","8,438,526","","1,710","","3,640","","0.22","","6","","1","","***","","***","","***","","1",""
"2015100000","2015年度","43506","熊本県 湯前町","","4,837","","***","","2,852,080","","598","","2,245","","0.16","","1","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43507","熊本県 水上村","","19,096","","***","","1,500,200","","423","","1,384","","0.13","","2","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43510","熊本県 相良村","","9,454","","***","","3,355,559","","813","","7,657","","0.17","","2","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43511","熊本県 五木村","","25,292","","***","","1,049,728","","121","","X","","0.16","","1","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43512","熊本県 山江村","","12,119","","***","","2,339,042","","525","","704","","0.13","","2","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43513","熊本県 球磨村","","20,758","","***","","2,462,459","","706","","490","","0.12","","2","","1","","***","","***","","***","","0",""
"2015100000","2015年度","43514","熊本県 あさぎり町","","15,956","","***","","12,695,342","","2,980","","11,197","","0.22","","5","","1","","***","","***","","***","","1",""
"2015100000","2015年度","43531","熊本県 苓北町","","6,757","","***","","6,552,995","","665","","2,109","","0.55","","4","","1","","***","","***","","***","","3",""
"2014100000","2014年度","43100","熊本県 熊本市","","39,032","","6,188","","914,625,397","","11,900","","391,349","","0.70","","96","","53","","***","","***","","***","","94",""
"2014100000","2014年度","43101","熊本県 熊本市 中央区","","2,545","","42","","-","","-","","16,489","","-","","20","","19","","***","","***","","***","","39",""
"2014100000","2014年度","43102","熊本県 熊本市 東区","","5,019","","216","","-","","-","","72,978","","-","","18","","10","","***","","***","","***","","17",""
"2014100000","2014年度","43103","熊本県 熊本市 西区","","8,933","","2,404","","-","","-","","29,430","","-","","17","","7","","***","","***","","***","","7",""
"2014100000","2014年度","43104","熊本県 熊本市 南区","","11,001","","1,069","","-","","-","","108,722","","-","","21","","8","","***","","***","","***","","16",""
"2014100000","2014年度","43105","熊本県 熊本市 北区","","11,534","","2,457","","-","","-","","163,730","","-","","20","","9","","***","","***","","***","","15",""
"2014100000","2014年度","43202","熊本県 八代市","","68,136","","49,910","","125,377,498","","7,490","","240,686","","0.48","","27","","16","","***","","***","","***","","12",""
"2014100000","2014年度","43203","熊本県 人吉市","","21,055","","15,814","","32,591,307","","1,580","","20,198","","0.42","","6","","3","","***","","***","","***","","11",""
"2014100000","2014年度","43204","熊本県 荒尾市","","5,737","","917","","50,041,219","","1,500","","29,039","","0.46","","10","","3","","***","","***","","***","","5",""
"2014100000","2014年度","43205","熊本県 水俣市","","16,329","","12,108","","23,614,458","","986","","68,643","","0.33","","8","","5","","***","","***","","***","","8",""
"2014100000","2014年度","43206","熊本県 玉名市","","15,260","","2,665","","66,651,207","","6,490","","47,700","","0.43","","21","","7","","***","","***","","***","","5",""
"2014100000","2014年度","43208","熊本県 山鹿市","","29,969","","15,431","","47,108,162","","7,040","","73,115","","0.33","","19","","6","","***","","***","","***","","6",""
"2014100000","2014年度","43210","熊本県 菊池市","","27,685","","15,067","","44,694,544","","5,990","","151,678","","0.43","","10","","5","","***","","***","","***","","5",""
"2014100000","2014年度","43211","熊本県 宇土市","","7,430","","2,845","","36,262,220","","1,920","","78,615","","0.48","","7","","4","","***","","***","","***","","1",""
"2014100000","2014年度","43212","熊本県 上天草市","","12,691","","7,585","","23,272,738","","1,270","","10,519","","0.25","","11","","7","","***","","***","","***","","1",""
"2014100000","2014年度","43213","熊本県 宇城市","","18,860","","5,946","","55,620,660","","5,860","","112,721","","0.40","","13","","5","","***","","***","","***","","8",""
"2014100000","2014年度","43214","熊本県 阿蘇市","","37,630","","15,048","","25,016,281","","9,410","","69,354","","0.36","","9","","3","","***","","***","","***","","4",""
"2014100000","2014年度","43215","熊本県 天草市","","68,378","","46,373","","70,613,912","","5,630","","28,123","","0.27","","22","","13","","***","","***","","***","","14",""
"2014100000","2014年度","43216","熊本県 合志市","","5,319","","612","","64,836,688","","2,240","","238,426","","0.61","","7","","3","","***","","***","","***","","5",""
"2014100000","2014年度","43348","熊本県 美里町","","14,400","","10,387","","7,793,827","","1,270","","3,211","","0.24","","3","","2","","***","","***","","***","","3",""
"2014100000","2014年度","43364","熊本県 玉東町","","2,433","","754","","4,443,038","","793","","2,700","","0.24","","2","","1","","***","","***","","***","","0",""
"2014100000","2014年度","43367","熊本県 南関町","","6,892","","3,382","","8,158,282","","1,530","","55,630","","0.36","","4","","1","","***","","***","","***","","0",""
"2014100000","2014年度","43368","熊本県 長洲町","","1,943","","34","","15,517,925","","688","","172,279","","0.58","","4","","2","","***","","***","","***","","1",""
"2014100000","2014年度","43369","熊本県 和水町","","9,878","","5,159","","8,279,566","","2,000","","27,145","","0.23","","5","","2","","***","","***","","***","","1",""
"2014100000","2014年度","43403","熊本県 大津町","","9,910","","4,370","","36,960,528","","2,220","","202,615","","0.71","","7","","2","","***","","***","","***","","2",""
"2014100000","2014年度","43404","熊本県 菊陽町","","3,746","","359","","49,602,032","","1,460","","213,895","","0.93","","6","","2","","***","","***","","***","","4",""
"2014100000","2014年度","43423","熊本県 南小国町","","11,590","","7,868","","3,304,836","","1,060","","921","","0.19","","3","","1","","***","","***","","***","","0",""
"2014100000","2014年度","43424","熊本県 小国町","","13,694","","10,185","","5,700,405","","1,590","","1,779","","0.21","","1","","1","","***","","***","","***","","1",""
"2014100000","2014年度","43425","熊本県 産山村","","6,081","","3,543","","980,549","","958","","X","","0.12","","1","","1","","***","","***","","***","","0",""
